"","year","Longitude","Latitude","optional"
"1",2021,-80.327667,25.540092,TRUE
"2",2021,-80.277847,25.718577,TRUE
"3",2020,-80.296325,25.718155,TRUE
"4",2020,-80.249237,25.764688,TRUE
"5",2020,-80.309037,25.614108,TRUE
"6",2020,-80.468777,25.52329,TRUE
"7",2020,-80.275787,25.676492,TRUE
"8",2020,-80.271897,25.681688,TRUE
"9",2020,-80.410592,25.537128,TRUE
"10",2020,-80.358719,25.630178,TRUE
"11",2020,-80.375087,25.568345,TRUE
"12",2020,-80.271925,25.681788,TRUE
"13",2020,-80.363712,25.730966,TRUE
"14",2020,-80.397832,25.611409,TRUE
"15",2017,-80.452872,25.558974,TRUE
"16",2020,-80.274254,25.677093,TRUE
"17",2020,-80.398463,25.603131,TRUE
"18",2020,-80.33487,25.701472,TRUE
"19",2020,-80.388397,25.746942,TRUE
